au 101.3 Oak FM,au_101.3_Oak_FM,Commercial2,0,https://www.radio-australia.org/1013-oak-fm,,0
au 102.7 Toowoomba FM,au_102.7_Toowoomba_FM,Commercial2,0,https://www.radio-australia.org/1027-toowoomba-fm,,0
au 102.9 FM Hot Tomato,au_102.9_FM_Hot_Tomato,Commercial2,0,https://www.radio-australia.org/1029-hot-tomato,,0
au 105.1 Life FM,au_105.1_Life_FM,Commercial2,0,https://www.radio-australia.org/1051-life-fm,,0
au 105.5 RoxFM,au_105.5_RoxFM,Commercial2,0,https://www.radio-australia.org/1055-rox-fm,,0
au 1WAY FM,au_1WAY_FM,Commercial2,0,https://www.radio-australia.org/1way-fm,,0
au 2 Triple B FM,au_2_Triple_B_FM,Commercial2,0,https://www.radio-australia.org/2bbb-bellingen-community-radio-933-fm,,0
au 2 XX 98.3 FM,au_2_XX_98.3_FM,Commercial2,0,https://www.radio-australia.org/2-xx-983-fm,,0
au 2000 FM,au_2000_FM,Commercial2,0,https://www.radio-australia.org/2000-fm,,0
au 2AC Australian Chinese Radio - Cantonese,au_2AC_Australian_Chinese_Radio_-_Cantonese,Commercial2,0,https://www.radio-australia.org/2ac-australian-chinese-radio-cantonese,,0
au 2AC Australian Chinese Radio - Mandarin,au_2AC_Australian_Chinese_Radio_-_Mandarin,Commercial2,0,https://www.radio-australia.org/2ac-australian-chinese-radio,,0
au 2AIR FM,au_2AIR_FM,Commercial2,0,https://www.radio-australia.org/2air-fm,,0
au 2ARM,au_2ARM,Commercial2,0,https://www.radio-australia.org/2arm,,0
au 2BOB FM,au_2BOB_FM,Commercial2,0,https://www.radio-australia.org/2bob-fm,,0
au 2BS,au_2BS,Commercial2,0,https://www.radio-australia.org/2bs,,0
au 2CA Forever Classic 1053 AM,au_2CA_Forever_Classic_1053_AM,Commercial2,0,https://www.radio-australia.org/2ca-1053-am,,0
au 2CC Talking Canberra,au_2CC_Talking_Canberra,Commercial2,0,https://www.radio-australia.org/2cc-canberra,,0
au 2CHR - Central Hunter Community Radio,au_2CHR_-_Central_Hunter_Community_Radio,Commercial2,0,https://www.radio-australia.org/2chr-central-hunter-community-radio,,0
au 2CUZ FM,au_2CUZ_FM,Commercial2,0,https://www.radio-australia.org/2cuz-fm,,0
au 2DAY 104.1,au_2DAY_104.1,Commercial2,0,https://www.radio-australia.org/2day-1041,,0
au 2DRY FM,au_2DRY_FM,Commercial2,0,https://www.radio-australia.org/2dry-fm,,0
au 2EAR FM,au_2EAR_FM,Commercial2,0,https://www.radio-australia.org/2ear-fm,,0
au 2EC,au_2EC,Commercial2,0,https://www.radio-australia.org/2ec,,0
au 2GB Sydney,au_2GB_Sydney,Commercial2,0,https://www.radio-australia.org/2gb,,0
au 2GHR Greater Hume Radio,au_2GHR_Greater_Hume_Radio,Commercial2,0,https://www.radio-australia.org/2ghr-greater-hume-radio,,0
au 2GLF 89.3 FM,au_2GLF_89.3_FM,Commercial2,0,https://www.radio-australia.org/2glf-893-fm,,0
au 2GN Goulburn,au_2GN_Goulburn,Commercial2,0,https://www.radio-australia.org/2gn,,0
au 2KY - Sky Sports Radio,au_2KY_-_Sky_Sports_Radio,Commercial2,0,https://www.radio-australia.org/sky-sports-radio,,0
au 2LT,au_2LT,Commercial2,0,https://www.radio-australia.org/2lt,,0
au 2MaxFM 91.3,au_2MaxFM_91.3,Commercial2,0,https://www.radio-australia.org/2-max-fm,,0
au 2MBS Fine Music Sydney,au_2MBS_Fine_Music_Sydney,Commercial2,0,https://www.radio-australia.org/fine-music-1025-fm,,0
au 2MCE,au_2MCE,Commercial2,0,https://www.radio-australia.org/2mce,,0
au 2ME Radio Arabic,au_2ME_Radio_Arabic,Commercial2,0,https://www.radio-australia.org/2me-radio-arabic,,0
au 2MIA FM,au_2MIA_FM,Commercial2,0,https://www.radio-australia.org/2mia-fm,,0
au 2MM Radio 1665 AM,au_2MM_Radio_1665_AM,Commercial2,0,https://www.radio-australia.org/2mm-radio-1665-am,,0
au 2MNO Monaro FM,au_2MNO_Monaro_FM,Commercial2,0,https://www.radio-australia.org/2mno-monaro-fm,,0
au 2NBC 90.1 FM,au_2NBC_90.1_FM,Commercial2,0,https://www.radio-australia.org/2nbc-901-fm,,0
au 2NM 981 AM,au_2NM_981_AM,Commercial2,0,https://www.radio-australia.org/2nm-981-am,,0
au 2NUR FM,au_2NUR_FM,Commercial2,0,https://www.radio-australia.org/2-nur,,0
